 4000 3.5  0.0  2  UJ  0.864  1.057 -0.252  1.181 -0.450
 4000 3.5  0.0  2  BJ  0.914  1.129 -0.280  1.299 -0.547
 4000 3.5  0.0  2  VJ  0.839  0.946 -0.139  1.024 -0.263
 4000 3.5  0.0  2  RC  0.505  0.305  0.260  0.110  0.561
 4000 3.5  0.0  2  IC  0.410  0.232  0.231  0.052  0.508
 4000 3.5  0.0  2  JJ  0.302  0.131  0.223 -0.047  0.495
 4000 3.5  0.0  2  HJ  0.234  0.079  0.203 -0.087  0.456
 4000 3.5  0.0  2  KJ  0.203  0.076  0.165 -0.059  0.371
 4000 4.0  0.0  2  uS  0.875  1.089 -0.279  1.231 -0.505
 4000 4.0  0.0  2  vS  0.893  1.075 -0.237  1.213 -0.454
